week_end,disease,geography,percent_visits,trend_on_date,recent_trend
2024-04-20,Bronchitis,Hawaii,0.3,Decreasing,No Change
2024-04-20,Bronchitis,Idaho,1.1,Decreasing,No Change
2024-04-20,Bronchitis,Illinois,0.7,Decreasing,No Change
2024-04-20,Bronchitis,Indiana,1.1,Decreasing,No Change
2024-04-20,Bronchitis,Iowa,0.8,Decreasing,No Change
2024-04-20,Bronchitis,Kansas,0.5,Decreasing,No Change
2024-04-20,Bronchitis,Kentucky,0.3,Decreasing,Decreasing
2024-04-20,Bronchitis,Louisiana,0.8,Decreasing,No Change
2024-04-20,Bronchitis,Maine,0.6,Decreasing,No Change
2024-04-20,Bronchitis,Maryland,1.0,Decreasing,No Change
2024-04-20,Bronchitis,Massachusetts,1.1,Decreasing,No Change
2024-04-20,Bronchitis,Michigan,1.2,Decreasing,No Change
2024-04-20,Bronchitis,Minnesota,0.4,Decreasing,No Change
2024-04-20,Bronchitis,Mississippi,0.2,Decreasing,No Change
2024-04-20,Bronchitis,Missouri,0.7,Decreasing,No Change
2024-04-20,Bronchitis,Montana,1.1,Decreasing,No Change
2024-04-20,Bronchitis,Nebraska,0.6,Decreasing,No Change
2024-04-20,Bronchitis,Nevada,0.7,Decreasing,No Change
2024-04-20,Bronchitis,New Hampshire,1.1,Decreasing,No Change
2024-04-20,Bronchitis,New Jersey,0.7,Decreasing,No Change
2024-04-20,Bronchitis,New Mexico,0.5,Decreasing,No Change
2024-04-20,Bronchitis,New York,0.9,Decreasing,Decreasing
2024-04-20,Bronchitis,North Carolina,0.6,Decreasing,No Change
2024-04-20,Bronchitis,North Dakota,0.7,Decreasing,No Change
2024-04-20,Bronchitis,Ohio,0.6,Decreasing,No Change
2024-04-20,Bronchitis,Oklahoma,0.6,Decreasing,Increasing
2024-04-20,Bronchitis,Oregon,0.9,Decreasing,No Change
2024-04-20,Bronchitis,Pennsylvania,0.5,Decreasing,No Change
2024-04-20,Bronchitis,Rhode Island,0.5,Decreasing,No Change
2024-04-20,Bronchitis,South Carolina,0.6,Decreasing,Decreasing
2024-04-20,Bronchitis,South Dakota,0.7,Decreasing,No Change
2024-04-20,Bronchitis,Tennessee,0.3,Decreasing,No Change
2024-04-20,Bronchitis,Texas,0.6,Decreasing,Increasing
2024-04-20,Bronchitis,Utah,0.4,Decreasing,No Change
2024-04-20,Bronchitis,Vermont,0.4,Decreasing,No Change
2024-04-20,Bronchitis,Virginia,0.9,No Change,Decreasing
2024-04-20,Bronchitis,Washington,0.6,Decreasing,No Change
2024-04-20,Bronchitis,West Virginia,0.5,Decreasing,No Change
2024-04-20,Bronchitis,Wisconsin,0.3,Decreasing,Decreasing
2024-04-20,Bronchitis,Wyoming,1.0,Decreasing,No Change
2024-04-20,COVID,Alabama,0.1,Decreasing,No Change
2024-04-20,COVID,Alaska,0.1,Decreasing,No Change
2024-04-20,COVID,Arizona,0.0,Decreasing,No Change
2024-04-20,COVID,Arkansas,0.0,Decreasing,No Change
2024-04-20,COVID,California,0.1,Decreasing,No Change
2024-04-20,COVID,Colorado,0.0,No Change,No Change
2024-04-20,COVID,Connecticut,0.0,No Change,No Change
2024-04-20,COVID,Delaware,0.0,No Change,No Change
2024-04-20,COVID,District of Columbia,0.0,Decreasing,Increasing
2024-04-20,COVID,Florida,0.0,Decreasing,No Change
2024-04-20,COVID,Georgia,0.0,No Change,No Change
2024-04-20,COVID,Hawaii,0.0,Decreasing,No Change
2024-04-20,COVID,Idaho,0.1,Decreasing,No Change
2024-04-20,COVID,Illinois,0.1,Decreasing,No Change
2024-04-20,COVID,Indiana,0.2,Decreasing,No Change
2024-04-20,COVID,Iowa,0.1,Decreasing,No Change
2024-04-20,COVID,Kansas,0.0,Decreasing,No Change
2024-04-20,COVID,Kentucky,0.0,Decreasing,No Change
2024-04-20,COVID,Louisiana,0.1,No Change,No Change
2024-04-20,COVID,Maine,0.0,Decreasing,No Change
2024-04-20,COVID,Maryland,0.0,Decreasing,No Change
2024-04-20,COVID,Massachusetts,0.1,Decreasing,No Change
2024-04-20,COVID,Michigan,0.1,Decreasing,No Change
2024-04-20,COVID,Minnesota,0.0,No Change,No Change
2024-04-20,COVID,Mississippi,0.2,Decreasing,No Change
2024-04-20,COVID,Missouri,0.1,Decreasing,Increasing
2024-04-20,COVID,Montana,0.1,No Change,No Change
2024-04-20,COVID,Nebraska,0.0,Decreasing,No Change
2024-04-20,COVID,Nevada,0.0,Decreasing,No Change
2024-04-20,COVID,New Hampshire,0.1,Decreasing,No Change
2024-04-20,COVID,New Jersey,0.0,Decreasing,No Change
2024-04-20,COVID,New Mexico,0.0,Decreasing,No Change
2024-04-20,COVID,New York,0.0,Decreasing,No Change
2024-04-20,COVID,North Carolina,0.1,Decreasing,No Change
2024-04-20,COVID,North Dakota,0.0,Decreasing,No Change
2024-04-20,COVID,Ohio,0.0,Decreasing,No Change
2024-04-20,COVID,Oklahoma,0.0,Decreasing,Increasing
2024-04-20,COVID,Oregon,0.1,Decreasing,No Change
2024-04-20,COVID,Pennsylvania,0.1,Decreasing,No Change
2024-04-20,COVID,Rhode Island,0.1,Decreasing,No Change
2024-04-20,COVID,South Carolina,0.0,Decreasing,No Change
2024-04-20,COVID,South Dakota,0.0,No Change,No Change
2024-04-20,COVID,Tennessee,0.0,No Change,No Change
2024-04-20,COVID,Texas,0.1,Decreasing,No Change
2024-04-20,COVID,Utah,0.1,Decreasing,Increasing
2024-04-20,COVID,Vermont,0.1,Decreasing,No Change
2024-04-20,COVID,Virginia,0.1,No Change,No Change
2024-04-20,COVID,Washington,0.0,No Change,No Change
2024-04-20,COVID,West Virginia,0.1,Decreasing,No Change
2024-04-20,COVID,Wisconsin,0.1,Decreasing,No Change
2024-04-20,COVID,Wyoming,0.1,Decreasing,No Change
2024-04-20,Influenza,Alabama,2.2,Decreasing,Decreasing
2024-04-20,Influenza,Alaska,1.2,Decreasing,No Change
2024-04-20,Influenza,Arizona,1.1,Decreasing,Increasing
2024-04-20,Influenza,Arkansas,0.8,Decreasing,Decreasing
2024-04-20,Influenza,California,0.9,Decreasing,No Change
2024-04-20,Influenza,Colorado,1.2,Decreasing,Increasing
2024-04-20,Influenza,Connecticut,0.9,Decreasing,No Change
2024-04-20,Influenza,Delaware,0.8,Decreasing,No Change
2024-04-20,Influenza,District of Columbia,1.3,Decreasing,Decreasing
2024-04-20,Influenza,Florida,0.7,Decreasing,Increasing
2024-04-20,Influenza,Georgia,1.7,Decreasing,Decreasing
2024-04-20,Influenza,Hawaii,0.7,Decreasing,No Change
2024-04-20,Influenza,Idaho,1.7,Decreasing,Increasing
2024-04-20,Influenza,Illinois,1.1,Decreasing,Increasing
2024-04-20,Influenza,Indiana,1.6,Decreasing,Increasing
2024-04-20,Influenza,Iowa,1.1,Decreasing,Increasing
2024-04-20,Influenza,Kansas,0.9,Decreasing,Increasing
2024-04-20,Influenza,Kentucky,0.7,Decreasing,Decreasing
2024-04-20,Influenza,Louisiana,1.2,Decreasing,Increasing
2024-04-20,Influenza,Maine,1.2,Decreasing,No Change
2024-04-20,Influenza,Maryland,1.5,Decreasing,No Change
2024-04-20,Influenza,Massachusetts,1.6,Decreasing,Increasing
2024-04-20,Influenza,Michigan,1.8,Decreasing,Increasing
2024-04-20,Influenza,Minnesota,0.8,Decreasing,No Change
2024-04-20,Influenza,Mississippi,0.9,Decreasing,No Change
2024-04-20,Influenza,Missouri,1.1,Decreasing,Increasing
2024-04-20,Influenza,Montana,1.4,Decreasing,Increasing
2024-04-20,Influenza,Nebraska,1.0,Decreasing,No Change
2024-04-20,Influenza,Nevada,1.0,Decreasing,No Change
2024-04-20,Influenza,New Hampshire,1.8,Decreasing,No Change
2024-04-20,Influenza,New Jersey,1.0,Decreasing,Decreasing
2024-04-20,Influenza,New Mexico,0.8,Decreasing,Increasing
2024-04-20,Influenza,New York,1.3,Decreasing,Increasing
2024-04-20,Influenza,North Carolina,1.2,Decreasing,Decreasing
2024-04-20,Influenza,North Dakota,1.0,Decreasing,Decreasing
2024-04-20,Influenza,Ohio,1.0,Decreasing,Increasing
2024-04-20,Influenza,Oklahoma,1.1,Decreasing,No Change
2024-04-20,Influenza,Oregon,1.4,Decreasing,Increasing
2024-04-20,Influenza,Pennsylvania,0.7,Decreasing,Increasing
2024-04-20,Influenza,Rhode Island,0.9,Decreasing,Increasing
2024-04-20,Influenza,South Carolina,1.0,Decreasing,Decreasing
2024-04-20,Influenza,South Dakota,0.9,Decreasing,No Change
2024-04-20,Influenza,Tennessee,0.8,Decreasing,Increasing
2024-04-20,Influenza,Texas,1.0,Decreasing,Increasing
2024-04-20,Influenza,Utah,0.8,Decreasing,Decreasing
2024-04-20,Influenza,Vermont,0.9,Decreasing,No Change
2024-04-20,Influenza,Virginia,1.2,Decreasing,Increasing
2024-04-20,Influenza,Washington,1.1,Decreasing,Increasing
2024-04-20,Influenza,West Virginia,1.1,Decreasing,Decreasing
2024-04-20,Influenza,Wisconsin,0.8,Decreasing,Increasing
2024-04-20,Influenza,Wyoming,1.4,Decreasing,Increasing
2024-04-27,Pneumonia,Alabama,0.2,Decreasing,Decreasing
2024-04-27,Pneumonia,Alaska,0.5,No Change,No Change
2024-04-27,Pneumonia,Arizona,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Arkansas,0.3,Decreasing,Decreasing
2024-04-27,Pneumonia,California,0.4,Decreasing,No Change
2024-04-27,Pneumonia,Colorado,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Connecticut,0.3,Decreasing,No Change
2024-04-27,Pneumonia,Delaware,0.3,Decreasing,No Change
2024-04-27,Pneumonia,District of Columbia,0.4,Decreasing,Decreasing
2024-04-27,Pneumonia,Florida,0.2,Decreasing,Increasing
2024-04-27,Pneumonia,Georgia,0.9,Increasing,Decreasing
2024-04-27,Pneumonia,Hawaii,0.5,No Change,No Change
2024-04-27,Pneumonia,Idaho,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Illinois,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Indiana,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Iowa,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Kansas,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Kentucky,0.3,Decreasing,Decreasing
2024-04-27,Pneumonia,Louisiana,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Maine,0.4,Decreasing,No Change
2024-04-27,Pneumonia,Maryland,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Massachusetts,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Michigan,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Minnesota,0.3,Decreasing,No Change
2024-04-27,Pneumonia,Mississippi,0.3,No Change,No Change
2024-04-27,Pneumonia,Missouri,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Montana,0.2,No Change,Increasing
2024-04-27,Pneumonia,Nebraska,0.3,No Change,No Change
2024-04-27,Pneumonia,Nevada,0.3,Decreasing,No Change
2024-04-27,Pneumonia,New Hampshire,0.7,Decreasing,No Change
2024-04-27,Pneumonia,New Jersey,0.3,Decreasing,No Change
2024-04-27,Pneumonia,New Mexico,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,New York,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,North Carolina,0.4,Decreasing,Decreasing
2024-04-27,Pneumonia,North Dakota,0.3,Decreasing,Decreasing
2024-04-27,Pneumonia,Ohio,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Oklahoma,0.4,Decreasing,No Change
2024-04-27,Pneumonia,Oregon,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Pennsylvania,0.1,Decreasing,Increasing
2024-04-27,Pneumonia,Rhode Island,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,South Carolina,0.4,Decreasing,Decreasing
2024-04-27,Pneumonia,South Dakota,0.2,Decreasing,No Change
2024-04-27,Pneumonia,Tennessee,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Texas,0.3,Decreasing,Increasing
2024-04-27,Pneumonia,Utah,0.3,Decreasing,Decreasing
2024-04-27,Pneumonia,Vermont,0.4,Decreasing,No Change
2024-04-27,Pneumonia,Virginia,0.4,No Change,Increasing
2024-04-27,Pneumonia,Washington,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,West Virginia,0.5,Decreasing,Decreasing
2024-04-27,Pneumonia,Wisconsin,0.4,Decreasing,Increasing
2024-04-27,Pneumonia,Wyoming,0.4,Decreasing,Increasing
2024-04-27,Bronchitis,Alabama,2.0,No Change,No Change
2024-04-27,Bronchitis,Alaska,0.7,No Change,No Change
2024-04-27,Bronchitis,Arizona,0.5,Decreasing,No Change
2024-04-27,Bronchitis,Arkansas,0.4,Decreasing,No Change
2024-04-27,Bronchitis,California,0.3,Decreasing,No Change
2024-04-27,Bronchitis,Colorado,0.6,Decreasing,No Change
2024-04-27,Bronchitis,Connecticut,0.6,Decreasing,No Change
2024-04-27,Bronchitis,Delaware,0.5,Decreasing,No Change
2024-04-27,Bronchitis,District of Columbia,0.8,Decreasing,No Change
2024-04-27,Bronchitis,Florida,0.3,Decreasing,No Change
2024-04-27,Bronchitis,Georgia,1.2,Decreasing,Decreasing
2024-04-27,Bronchitis,Hawaii,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Idaho,0.8,Decreasing,No Change
2024-04-27,Bronchitis,Illinois,0.5,Decreasing,No Change
2024-04-27,Bronchitis,Indiana,0.7,Decreasing,No Change
2024-04-27,Bronchitis,Iowa,0.5,Decreasing,No Change
2024-04-27,Bronchitis,Kansas,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Kentucky,0.3,Decreasing,Decreasing
2024-04-27,Bronchitis,Louisiana,0.5,Decreasing,No Change
2024-04-27,Bronchitis,Maine,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Maryland,0.6,Decreasing,No Change
2024-04-27,Bronchitis,Massachusetts,0.8,Decreasing,No Change
2024-04-27,Bronchitis,Michigan,0.9,Decreasing,No Change
2024-04-27,Bronchitis,Minnesota,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Mississippi,0.2,Decreasing,No Change
2024-04-27,Bronchitis,Missouri,0.5,Decreasing,No Change
2024-04-27,Bronchitis,Montana,0.7,Decreasing,No Change
2024-04-27,Bronchitis,Nebraska,0.6,Decreasing,No Change
2024-04-27,Bronchitis,Nevada,0.6,Decreasing,No Change
2024-04-27,Bronchitis,New Hampshire,0.8,Decreasing,No Change
2024-04-27,Bronchitis,New Jersey,0.6,Decreasing,No Change
2024-04-27,Bronchitis,New Mexico,0.3,Decreasing,No Change
2024-04-27,Bronchitis,New York,0.6,Decreasing,Decreasing
2024-04-27,Bronchitis,North Carolina,0.7,Decreasing,No Change
2024-04-27,Bronchitis,North Dakota,0.6,Decreasing,No Change
2024-04-27,Bronchitis,Ohio,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Oklahoma,0.6,Decreasing,Increasing
2024-04-27,Bronchitis,Oregon,0.6,Decreasing,No Change
2024-04-27,Bronchitis,Pennsylvania,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Rhode Island,0.3,Decreasing,No Change
2024-04-27,Bronchitis,South Carolina,0.5,Decreasing,Decreasing
2024-04-27,Bronchitis,South Dakota,0.3,Decreasing,No Change
2024-04-27,Bronchitis,Tennessee,0.2,Decreasing,No Change
2024-04-27,Bronchitis,Texas,0.5,Decreasing,Increasing
2024-04-27,Bronchitis,Utah,0.4,Decreasing,No Change
2024-04-27,Bronchitis,Vermont,0.3,Decreasing,No Change
2024-04-27,Bronchitis,Virginia,0.6,Decreasing,Decreasing
2024-04-27,Bronchitis,Washington,0.4,Decreasing,No Change
2024-04-27,Bronchitis,West Virginia,0.5,Decreasing,No Change
2024-04-27,Bronchitis,Wisconsin,0.2,Decreasing,Decreasing
2024-04-27,Bronchitis,Wyoming,0.7,Decreasing,No Change
2024-04-27,COVID,Alabama,0.1,Decreasing,No Change
2024-04-27,COVID,Alaska,0.0,Decreasing,No Change
2024-04-27,COVID,Arizona,0.1,No Change,No Change
2024-04-27,COVID,Arkansas,0.0,Decreasing,No Change
2024-04-27,COVID,California,0.1,Decreasing,No Change
2024-04-27,COVID,Colorado,0.0,No Change,No Change
2024-04-27,COVID,Connecticut,0.0,No Change,No Change
2024-04-27,COVID,Delaware,0.0,No Change,No Change
2024-04-27,COVID,District of Columbia,0.0,Decreasing,Increasing
2024-04-27,COVID,Florida,0.0,No Change,No Change
2024-04-27,COVID,Georgia,0.0,Decreasing,No Change
2024-04-27,COVID,Hawaii,0.1,Decreasing,No Change
2024-04-27,COVID,Idaho,0.1,Decreasing,No Change
2024-04-27,COVID,Illinois,0.0,Decreasing,No Change
2024-04-27,COVID,Indiana,0.1,Decreasing,No Change
2024-04-27,COVID,Iowa,0.1,Decreasing,No Change
2024-04-27,COVID,Kansas,0.0,Decreasing,No Change
2024-04-27,COVID,Kentucky,0.0,Decreasing,No Change
2024-04-27,COVID,Louisiana,0.0,No Change,No Change
2024-04-27,COVID,Maine,0.0,No Change,No Change
2024-04-27,COVID,Maryland,0.0,Decreasing,No Change
2024-04-27,COVID,Massachusetts,0.1,Decreasing,No Change
2024-04-27,COVID,Michigan,0.1,Decreasing,No Change
2024-04-27,COVID,Minnesota,0.0,No Change,No Change
2024-04-27,COVID,Mississippi,0.1,Decreasing,No Change
2024-04-27,COVID,Missouri,0.0,Decreasing,Increasing
2024-04-27,COVID,Montana,0.1,Decreasing,No Change
2024-04-27,COVID,Nebraska,0.0,Decreasing,No Change
2024-04-27,COVID,Nevada,0.0,Decreasing,No Change
2024-04-27,COVID,New Hampshire,0.1,Decreasing,No Change
2024-04-27,COVID,New Jersey,0.0,Decreasing,No Change
2024-04-27,COVID,New Mexico,0.0,Decreasing,No Change
2024-04-27,COVID,New York,0.0,Decreasing,No Change
2024-04-27,COVID,North Carolina,0.1,Decreasing,No Change
2024-04-27,COVID,North Dakota,0.0,Decreasing,No Change
2024-04-27,COVID,Ohio,0.0,Decreasing,No Change
2024-04-27,COVID,Oklahoma,0.0,Decreasing,Increasing
2024-04-27,COVID,Oregon,0.1,Decreasing,No Change
2024-04-27,COVID,Pennsylvania,0.1,Decreasing,No Change
2024-04-27,COVID,Rhode Island,0.1,Decreasing,No Change
2024-04-27,COVID,South Carolina,0.0,Decreasing,No Change
2024-04-27,COVID,South Dakota,0.0,No Change,No Change
2024-04-27,COVID,Tennessee,0.0,Decreasing,No Change
2024-04-27,COVID,Texas,0.1,Decreasing,No Change
2024-04-27,COVID,Utah,0.0,Decreasing,Increasing
2024-04-27,COVID,Vermont,0.1,Decreasing,No Change
2024-04-27,COVID,Virginia,0.1,No Change,No Change
2024-04-27,COVID,Washington,0.0,Decreasing,No Change
2024-04-27,COVID,West Virginia,0.0,Decreasing,No Change
2024-04-27,COVID,Wisconsin,0.1,Decreasing,No Change
2024-04-27,COVID,Wyoming,0.1,Decreasing,No Change
2024-04-27,Influenza,Alabama,2.4,Decreasing,Decreasing
2024-04-27,Influenza,Alaska,1.2,Decreasing,No Change
2024-04-27,Influenza,Arizona,0.8,Decreasing,Increasing
2024-04-27,Influenza,Arkansas,0.8,Decreasing,Decreasing
2024-04-27,Influenza,California,0.8,Decreasing,No Change
2024-04-27,Influenza,Colorado,1.0,Decreasing,Increasing
2024-04-27,Influenza,Connecticut,0.8,Decreasing,No Change
2024-04-27,Influenza,Delaware,0.8,Decreasing,No Change
2024-04-27,Influenza,District of Columbia,1.3,Decreasing,Decreasing
2024-04-27,Influenza,Florida,0.5,Decreasing,Increasing
2024-04-27,Influenza,Georgia,2.2,No Change,Decreasing
2024-04-27,Influenza,Hawaii,1.0,Decreasing,No Change
2024-04-27,Influenza,Idaho,1.3,Decreasing,Increasing
2024-04-27,Influenza,Illinois,0.7,Decreasing,Increasing
2024-04-27,Influenza,Indiana,1.1,Decreasing,Increasing
2024-04-27,Influenza,Iowa,0.9,Decreasing,Increasing
2024-04-27,Influenza,Kansas,0.9,Decreasing,Increasing
2024-04-27,Influenza,Kentucky,0.6,Decreasing,Decreasing
2024-04-27,Influenza,Louisiana,0.9,Decreasing,Increasing
2024-04-27,Influenza,Maine,0.8,Decreasing,No Change
2024-04-27,Influenza,Maryland,1.0,Decreasing,No Change
2024-04-27,Influenza,Massachusetts,1.2,Decreasing,Increasing
2024-04-27,Influenza,Michigan,1.3,Decreasing,Increasing
2024-04-27,Influenza,Minnesota,0.7,Decreasing,No Change
2024-04-27,Influenza,Mississippi,0.6,Decreasing,No Change
2024-04-27,Influenza,Missouri,0.9,Decreasing,Increasing
2024-04-27,Influenza,Montana,1.0,Decreasing,Increasing
2024-04-27,Influenza,Nebraska,0.9,Decreasing,No Change
2024-04-27,Influenza,Nevada,0.9,Decreasing,No Change
2024-04-27,Influenza,New Hampshire,1.6,Decreasing,No Change
2024-04-27,Influenza,New Jersey,0.9,Decreasing,Decreasing
2024-04-27,Influenza,New Mexico,0.6,Decreasing,Increasing
2024-04-27,Influenza,New York,1.0,Decreasing,Increasing
2024-04-27,Influenza,North Carolina,1.1,Decreasing,Decreasing
2024-04-27,Influenza,North Dakota,0.9,Decreasing,Decreasing
2024-04-27,Influenza,Ohio,0.7,Decreasing,Increasing
2024-04-27,Influenza,Oklahoma,1.0,Decreasing,No Change
2024-04-27,Influenza,Oregon,1.0,Decreasing,Increasing
2024-04-27,Influenza,Pennsylvania,0.5,Decreasing,Increasing
2024-04-27,Influenza,Rhode Island,0.8,Decreasing,Increasing
2024-04-27,Influenza,South Carolina,1.0,Decreasing,Decreasing
2024-04-27,Influenza,South Dakota,0.5,Decreasing,No Change
2024-04-27,Influenza,Tennessee,0.6,Decreasing,Increasing
2024-04-27,Influenza,Texas,0.8,Decreasing,Increasing
2024-04-27,Influenza,Utah,0.8,Decreasing,Decreasing
2024-04-27,Influenza,Vermont,0.8,Decreasing,No Change
2024-04-27,Influenza,Virginia,1.0,Decreasing,Increasing
2024-04-27,Influenza,Washington,0.8,Decreasing,Increasing
2024-04-27,Influenza,West Virginia,1.0,Decreasing,Decreasing
2024-04-27,Influenza,Wisconsin,0.7,Decreasing,Increasing
2024-04-27,Influenza,Wyoming,1.1,Decreasing,Increasing
2024-05-04,Pneumonia,Alabama,0.3,No Change,Decreasing
2024-05-04,Pneumonia,Alaska,0.6,No Change,No Change
2024-05-04,Pneumonia,Arizona,0.3,Decreasing,Increasing
2024-05-04,Pneumonia,Arkansas,0.3,No Change,Decreasing
2024-05-04,Pneumonia,California,0.4,No Change,No Change
2024-05-04,Pneumonia,Colorado,0.4,No Change,Increasing
2024-05-04,Pneumonia,Connecticut,0.5,No Change,No Change
2024-05-04,Pneumonia,Delaware,0.4,No Change,No Change
2024-05-04,Pneumonia,District of Columbia,0.4,Decreasing,Decreasing
2024-05-04,Pneumonia,Florida,0.2,Decreasing,Increasing
2024-05-04,Pneumonia,Georgia,1.1,Increasing,Decreasing
2024-05-04,Pneumonia,Hawaii,0.3,No Change,No Change
2024-05-04,Pneumonia,Idaho,0.4,Decreasing,Increasing
2024-05-04,Pneumonia,Illinois,0.2,Decreasing,Increasing
2024-05-04,Pneumonia,Indiana,0.3,Decreasing,Increasing
2024-05-04,Pneumonia,Iowa,0.2,Decreasing,Increasing
2024-05-04,Pneumonia,Kansas,0.3,Decreasing,Increasing
2024-05-04,Pneumonia,Kentucky,0.2,Decreasing,Decreasing
2024-05-04,Pneumonia,Louisiana,0.5,No Change,Increasing
2024-05-04,Pneumonia,Maine,0.4,Decreasing,No Change
2024-05-04,Pneumonia,Maryland,0.4,Decreasing,Increasing
2024-05-04,Pneumonia,Massachusetts,0.4,Decreasing,Increasing
2024-05-04,Pneumonia,Michigan,0.4,Decreasing,Increasing
2024-05-04,Pneumonia,Minnesota,0.2,Decreasing,No Change
2024-05-04,Pneumonia,Mississippi,0.4,Decreasing,No Change
2024-05-04,Pneumonia,Missouri,0.3,Decreasing,Increasing
2024-05-04,Pneumonia,Montana,0.1,No Change,Increasing
2024-05-04,Pneumonia,Nebraska,0.4,No Change,No Change
2024-05-04,Pneumonia,Nevada,0.3,Decreasing,No Change
2024-05-04,Pneumonia,New Hampshire,0.6,Decreasing,No Change
2024-05-04,Pneumonia,New Jersey,0.4,Decreasing,No Change
2024-05-04,Pneumonia,New Mexico,0.2,Decreasing,Increasing
2024-05-04,Pneumonia,New York,0.4,Decreasing,Increasing
2024-05-04,Pneumonia,North Carolina,0.5,Decreasing,Decreasing
2024-05-04,Pneumonia,North Dakota,0.4,Decreasing,Decreasing
2024-05-04,Pneumonia,Ohio,0.3,Decreasing,Increasing
2024-05-04,Pneumonia,Oklahoma,0.3,Decreasing,No Change
2024-05-04,Pneumonia,Oregon,0.3,Decreasing,Increasing
2024-05-04,Pneumonia,Pennsylvania,0.1,Decreasing,Increasing
2024-05-04,Pneumonia,Rhode Island,0.4,Decreasing,Increasing
2024-05-04,Pneumonia,South Carolina,0.4,No Change,Decreasing
